ExperimentName,Subject,Gender,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,List1,List1.Cycle,List1.Sample,Procedure[Block],Running[Block],Trial,Condition,ConResp[Trial],PracStim,PracStim.Cycle,PracStim.Sample,Procedure[Trial],RespK.ACC[Trial],RespK.CRESP[Trial],RespK.DurationError[Trial],RespK.OnsetDelay[Trial],RespK.OnsetTime[Trial],RespK.RESP[Trial],RespK.RT[Trial],RespK.RTTime[Trial],Running[Trial],Scenario[Trial],SoundFile[Trial],Speaker[Trial],SpeakerBlocks,SpeakerBlocks.Cycle,SpeakerBlocks.Sample,SpeakerNum,SubTrial,ConResp[SubTrial],F0Level,F0LevelNum,Procedure[SubTrial],RespK.ACC[SubTrial],RespK.CRESP[SubTrial],RespK.DurationError[SubTrial],RespK.OnsetDelay[SubTrial],RespK.OnsetTime[SubTrial],RespK.RESP[SubTrial],RespK.RT[SubTrial],RespK.RTTime[SubTrial],Running[SubTrial],Scenario[SubTrial],SoundFile[SubTrial],Speaker[SubTrial],SpeakerGender,StimList,StimList.Cycle,StimList.Sample,StimNum
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,3,8,Lo,1,TrialProc,0,8,-999999,19,1488138,2,2021,1490159,StimList,9,16Perc_LoF0_1_9_con.wav,1,M,31,7,243,31
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,4,8,Orig,3,TrialProc,1,8,-999999,17,1493376,8,2511,1495887,StimList,6,1_6_con.wav,1,M,37,7,244,37
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,5,8,Hi,5,TrialProc,1,8,-999999,19,1498748,8,2307,1501055,StimList,4,16Perc_HiF0_1_4_con.wav,1,M,3,7,245,3
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,6,8,MidHi,4,TrialProc,0,8,-999999,14,1504103,2,400,1504503,StimList,7,08Perc_HiF0_1_7_con.wav,1,M,14,7,246,14
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,7,8,Orig,3,TrialProc,0,8,-999999,24,1507373,2,362,1507735,StimList,4,1_4_con.wav,1,M,35,7,247,35
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,8,8,Orig,3,TrialProc,1,8,-999999,27,1510926,8,793,1511719,StimList,9,1_9_con.wav,1,M,39,7,248,39
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,9,8,MidLo,2,TrialProc,1,8,-999999,11,1514680,8,2735,1517415,StimList,1,08Perc_LoF0_1_1_con.wav,1,M,17,7,249,17
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,10,8,Lo,1,TrialProc,1,8,-999999,24,1521402,8,1180,1522582,StimList,5,16Perc_LoF0_1_5_con.wav,1,M,28,7,250,28
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,11,8,Lo,1,TrialProc,0,8,-999999,15,1525623,2,1039,1526662,StimList,2,16Perc_LoF0_1_2_con.wav,1,M,26,7,251,26
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,12,8,MidLo,2,TrialProc,0,8,0,15,1529693,,0,0,StimList,7,08Perc_LoF0_1_7_con.wav,1,M,22,7,252,22
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,13,8,MidHi,4,TrialProc,0,8,0,21,1535549,,0,0,StimList,4,08Perc_HiF0_1_4_con.wav,1,M,11,7,253,11
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,14,8,Lo,1,TrialProc,0,8,-999999,16,1541604,2,2114,1543718,StimList,7,16Perc_LoF0_1_7_con.wav,1,M,30,7,254,30
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,15,8,Hi,5,TrialProc,1,8,-999999,15,1546793,8,1485,1548278,StimList,7,16Perc_HiF0_1_7_con.wav,1,M,6,7,255,6
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,16,8,MidHi,4,TrialProc,1,8,-999999,12,1551330,8,1332,1552662,StimList,2,08Perc_HiF0_1_2_con.wav,1,M,10,7,256,10
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,17,8,Orig,3,TrialProc,1,8,-999999,16,1555734,8,936,1556670,StimList,7,1_7_con.wav,1,M,38,7,257,38
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,18,8,Hi,5,TrialProc,1,8,-999999,26,1559755,8,1667,1561422,StimList,2,16Perc_HiF0_1_2_con.wav,1,M,2,7,258,2
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,19,8,Lo,1,TrialProc,1,8,-999999,24,1564442,8,588,1565030,StimList,1,16Perc_LoF0_1_1_con.wav,1,M,25,7,259,25
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,20,8,MidHi,4,TrialProc,1,8,-999999,25,1568213,8,505,1568718,StimList,9,08Perc_HiF0_1_9_con.wav,1,M,15,7,260,15
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,21,8,MidLo,2,TrialProc,1,8,-999999,18,1571566,8,744,1572310,StimList,4,08Perc_LoF0_1_4_con.wav,1,M,19,7,261,19
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,22,8,MidHi,4,TrialProc,0,8,-999999,18,1575536,2,1718,1577254,StimList,6,08Perc_HiF0_1_6_con.wav,1,M,13,7,262,13
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,23,8,Orig,3,TrialProc,1,8,-999999,26,1580324,8,2514,1582838,StimList,2,1_2_con.wav,1,M,34,7,263,34
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,24,8,MidLo,2,TrialProc,1,8,-999999,22,1586780,8,74,1586854,StimList,5,08Perc_LoF0_1_5_con.wav,1,M,20,7,264,20
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,25,8,Lo,1,TrialProc,0,8,-999999,12,1590050,2,1172,1591222,StimList,6,16Perc_LoF0_1_6_con.wav,1,M,29,7,265,29
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,26,8,Orig,3,TrialProc,1,8,-999999,22,1594220,8,1362,1595582,StimList,1,1_1_con.wav,1,M,33,7,266,33
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,27,8,MidLo,2,TrialProc,0,8,0,14,1598791,,0,0,StimList,6,08Perc_LoF0_1_6_con.wav,1,M,21,7,267,21
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,28,8,MidHi,4,TrialProc,1,8,-999999,17,1604914,8,1204,1606118,StimList,10,08Perc_HiF0_1_10_con.wav,1,M,16,7,268,16
KoreanPoliteness_F0_EQ_KOR,5,M,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">340712063290</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-13T20:32:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,1410210402,11/13/14,12:32:40,8:32:40 PM,2,2,1,2,Test,List1,7,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,1,1,7,1,29,8,MidHi,4,TrialProc,0,8,-999999,18,1610135,2,367,1610502,StimList,5,08Perc_HiF0_1_5_con.wav,1,M,12,7,269,12
